age,job,education,channel,month,day_of_week,duration,emp_var_rate,cons_price_idx,cons_conf_idx,euribor3m,nr_employed,converted,vendor,lead_id,cost_per_lead,lead_score,advanced
54,management,university.degree,landline-sourced,may,mon,843,1.1,93.994,-36.4,4.857,5191.0,0,Vendor C - Apex Data Group,100169,12.0,0.198129859846554,0
43,blue-collar,high.school,landline-sourced,may,mon,181,1.1,93.994,-36.4,4.857,5191.0,0,Vendor A - Meridian Leads,100170,18.5,0.18256765008585185,0
36,services,high.school,landline-sourced,may,mon,427,1.1,93.994,-36.4,4.857,5191.0,0,Vendor D - Northbridge Mktg,100171,46.5,0.1859476816318249,0
45,technician,university.degree,landline-sourced,may,mon,292,1.1,93.994,-36.4,4.857,5191.0,0,Vendor E - Fieldstone List,100172,9.75,0.20899586077854732,0
42,admin.,university.degree,landline-sourced,may,mon,192,1.1,93.994,-36.4,4.857,5191.0,0,Vendor A - Meridian Leads,100173,18.5,0.20814438011984002,0
43,services,high.school,landline-sourced,may,mon,93,1.1,93.994,-36.4,4.857,5191.0,0,Vendor A - Meridian Leads,100174,18.5,0.1818853676282218,0
46,management,basic.9y,landline-sourced,may,mon,128,1.1,93.994,-36.4,4.857,5191.0,0,Vendor C - Apex Data Group,100175,12.0,0.17985839510746643,0
44,services,high.school,landline-sourced,may,mon,107,1.1,93.994,-36.4,4.857,5191.0,0,Vendor D - Northbridge Mktg,100176,46.5,0.18131070599732302,0
51,admin.,basic.6y,landline-sourced,may,mon,303,1.1,93.994,-36.4,4.857,5191.0,0,Vendor F - Summit Outreach,100177,27.25,0.21019589040900563,0
28,services,high.school,landline-sourced,may,mon,81,1.1,93.994,-36.4,4.857,5191.0,0,Vendor E - Fieldstone List,100178,9.75,0.19067562684070027,0
37,blue-collar,basic.9y,landline-sourced,may,mon,270,1.1,93.994,-36.4,4.857,5191.0,0,Vendor D - Northbridge Mktg,100179,46.5,0.17480305420997044,0
34,technician,high.school,landline-sourced,may,mon,228,1.1,93.994,-36.4,4.857,5191.0,0,Vendor C - Apex Data Group,100180,12.0,0.20382498900924803,0
46,blue-collar,basic.6y,landline-sourced,may,mon,240,1.1,93.994,-36.4,4.857,5191.0,0,Vendor A - Meridian Leads,100181,18.5,0.199512546817348,0
42,blue-collar,basic.9y,landline-sourced,may,mon,673,1.1,93.994,-36.4,4.857,5191.0,1,Vendor C - Apex Data Group,100182,12.0,0.17203180253159658,0
36,admin.,university.degree,landline-sourced,may,mon,233,1.1,93.994,-36.4,4.857,5191.0,0,Vendor A - Meridian Leads,100183,18.5,0.21199408677113454,0
54,blue-collar,basic.4y,landline-sourced,may,mon,102,1.1,93.994,-36.4,4.857,5191.0,0,Vendor A - Meridian Leads,100184,18.5,0.16531413287025534,0
57,management,university.degree,landline-sourced,may,mon,461,1.1,93.994,-36.4,4.857,5191.0,0,Vendor D - Northbridge Mktg,100185,46.5,0.19629337663563426,0
51,technician,basic.6y,landline-sourced,may,mon,250,1.1,93.994,-36.4,4.857,5191.0,0,Vendor E - Fieldstone List,100186,9.75,0.21299150667999972,0
54,retired,high.school,landline-sourced,may,mon,130,1.1,93.994,-36.4,4.857,5191.0,0,Vendor E - Fieldstone List,100187,9.75,0.25685575531266375,0
49,blue-collar,basic.4y,landline-sourced,may,mon,252,1.1,93.994,-36.4,4.857,5191.0,0,Vendor F - Summit Outreach,100188,27.25,0.16799912726053176,0
34,admin.,university.degree,landline-sourced,may,mon,138,1.1,93.994,-36.4,4.857,5191.0,0,Vendor C - Apex Data Group,100189,12.0,0.21328883132836415,0
41,technician,professional.course,landline-sourced,may,mon,412,1.1,93.994,-36.4,4.857,5191.0,0,Vendor F - Summit Outreach,100190,27.25,0.18181471180855716,0
38,blue-collar,basic.9y,landline-sourced,may,mon,179,1.1,93.994,-36.4,4.857,5191.0,0,Vendor F - Summit Outreach,100191,27.25,0.17424600311960564,0
45,management,university.degree,landline-sourced,may,mon,19,1.1,93.994,-36.4,4.857,5191.0,0,Vendor D - Northbridge Mktg,100192,46.5,0.2037167906387471,0
42,technician,university.degree,landline-sourced,may,mon,228,1.1,93.994,-36.4,4.857,5191.0,0,Vendor E - Fieldstone List,100193,9.75,0.21091999780534026,0
34,blue-collar,basic.9y,landline-sourced,may,mon,55,1.1,93.994,-36.4,4.857,5191.0,0,Vendor C - Apex Data Group,100194,12.0,0.17648262787509983,0
48,blue-collar,basic.4y,landline-sourced,may,mon,717,1.1,93.994,-36.4,4.857,5191.0,0,Vendor F - Summit Outreach,100195,27.25,0.1685402836993516,0
37,admin.,high.school,landline-sourced,may,mon,313,1.1,93.994,-36.4,4.857,5191.0,0,Vendor C - Apex Data Group,100196,12.0,0.1992616369569961,0
34,blue-collar,basic.9y,landline-sourced,may,mon,289,1.1,93.994,-36.4,4.857,5191.0,0,Vendor C - Apex Data Group,100197,12.0,0.17648262787509983,0
40,admin.,basic.9y,landline-sourced,may,mon,683,1.1,93.994,-36.4,4.857,5191.0,0,Vendor C - Apex Data Group,100198,12.0,0.1856344148027717,0
43,blue-collar,basic.6y,landline-sourced,may,mon,1077,1.1,93.994,-36.4,4.857,5191.0,0,Vendor A - Meridian Leads,100199,18.5,0.20137160180888677,0
33,services,high.school,landline-sourced,may,mon,146,1.1,93.994,-36.4,4.857,5191.0,0,Vendor A - Meridian Leads,100200,18.5,0.18770997887152627,0
32,services,basic.6y,landline-sourced,may,mon,167,1.1,93.994,-36.4,4.857,5191.0,0,Vendor B - Coastal Direct,100201,34.0,0.20754473966745096,0
39,blue-collar,high.school,landline-sourced,may,mon,356,1.1,93.994,-36.4,4.857,5191.0,0,Vendor B - Coastal Direct,100202,34.0,0.18488717525428106,0
43,admin.,unknown,landline-sourced,may,mon,277,1.1,93.994,-36.4,4.857,5191.0,0,Vendor D - Northbridge Mktg,100203,46.5,0.2031200140237301,0
44,blue-collar,basic.9y,landline-sourced,may,mon,172,1.1,93.994,-36.4,4.857,5191.0,0,Vendor F - Summit Outreach,100204,27.25,0.1709330881086658,0
35,student,university.degree,landline-sourced,may,mon,218,1.1,93.994,-36.4,4.857,5191.0,0,Vendor D - Northbridge Mktg,100205,46.5,0.2521902588840812,0
35,student,university.degree,landline-sourced,may,mon,217,1.1,93.994,-36.4,4.857,5191.0,0,Vendor D - Northbridge Mktg,100206,46.5,0.2521902588840812,0
35,unemployed,professional.course,landline-sourced,may,mon,67,1.1,93.994,-36.4,4.857,5191.0,0,Vendor B - Coastal Direct,100207,34.0,0.1775098496546207,0
36,services,basic.4y,landline-sourced,may,mon,291,1.1,93.994,-36.4,4.857,5191.0,0,Vendor D - Northbridge Mktg,100208,46.5,0.17448239492176706,0
35,student,university.degree,landline-sourced,may,mon,248,1.1,93.994,-36.4,4.857,5191.0,0,Vendor D - Northbridge Mktg,100209,46.5,0.2521902588840812,0
36,student,basic.9y,landline-sourced,may,mon,256,1.1,93.994,-36.4,4.857,5191.0,0,Vendor A - Meridian Leads,100210,18.5,0.22425365497749236,0
55,housemaid,university.degree,landline-sourced,may,mon,286,1.1,93.994,-36.4,4.857,5191.0,0,Vendor E - Fieldstone List,100211,9.75,0.18737342651038283,0
59,admin.,university.degree,landline-sourced,may,mon,477,1.1,93.994,-36.4,4.857,5191.0,0,Vendor E - Fieldstone List,100212,9.75,0.19751793321938133,0
57,retired,unknown,landline-sourced,may,mon,611,1.1,93.994,-36.4,4.857,5191.0,0,Vendor B - Coastal Direct,100213,34.0,0.26371134962402126,0
39,blue-collar,professional.course,landline-sourced,may,mon,471,1.1,93.994,-36.4,4.857,5191.0,0,Vendor B - Coastal Direct,100214,34.0,0.1682532599956917,0
39,housemaid,basic.4y,landline-sourced,may,mon,381,1.1,93.994,-36.4,4.857,5191.0,0,Vendor E - Fieldstone List,100215,9.75,0.1740731088450997,0
30,blue-collar,unknown,landline-sourced,may,mon,251,1.1,93.994,-36.4,4.857,5191.0,0,Vendor F - Summit Outreach,100216,27.25,0.1975666854387089,0
30,blue-collar,unknown,landline-sourced,may,mon,408,1.1,93.994,-36.4,4.857,5191.0,0,Vendor F - Summit Outreach,100217,27.25,0.1975666854387089,0
50,housemaid,basic.4y,landline-sourced,may,mon,287,1.1,93.994,-36.4,4.857,5191.0,0,Vendor A - Meridian Leads,100218,18.5,0.16804255841062915,0
40,services,high.school,landline-sourced,may,mon,322,1.1,93.994,-36.4,4.857,5191.0,0,Vendor C - Apex Data Group,100219,12.0,0.18361784885857305,0
35,admin.,high.school,landline-sourced,may,mon,216,1.1,93.994,-36.4,4.857,5191.0,0,Vendor F - Summit Outreach,100220,27.25,0.20049840444402497,0
43,technician,unknown,landline-sourced,may,mon,366,1.1,93.994,-36.4,4.857,5191.0,0,Vendor B - Coastal Direct,100221,34.0,0.2058460484650109,0
36,services,basic.6y,landline-sourced,may,mon,210,1.1,93.994,-36.4,4.857,5191.0,0,Vendor D - Northbridge Mktg,100222,46.5,0.20501245493715076,0
46,technician,basic.4y,landline-sourced,may,mon,288,1.1,93.994,-36.4,4.857,5191.0,0,Vendor D - Northbridge Mktg,100223,46.5,0.18443492355642507,0
40,technician,basic.9y,landline-sourced,may,mon,168,1.1,93.994,-36.4,4.857,5191.0,0,Vendor E - Fieldstone List,100224,9.75,0.18818119532477803,0
58,retired,university.degree,landline-sourced,may,mon,132,1.1,93.994,-36.4,4.857,5191.0,0,Vendor C - Apex Data Group,100225,12.0,0.2682066463287654,0
42,technician,university.degree,landline-sourced,may,mon,64,1.1,93.994,-36.4,4.857,5191.0,0,Vendor E - Fieldstone List,100226,9.75,0.21091999780534026,0
35,admin.,university.degree,landline-sourced,may,mon,209,1.1,93.994,-36.4,4.857,5191.0,0,Vendor F - Summit Outreach,100227,27.25,0.21264073974414596,0
43,retired,basic.4y,landline-sourced,may,mon,410,1.1,93.994,-36.4,4.857,5191.0,0,Vendor C - Apex Data Group,100228,12.0,0.25021427322108847,0
45,blue-collar,basic.4y,landline-sourced,may,mon,177,1.1,93.994,-36.4,4.857,5191.0,0,Vendor F - Summit Outreach,100229,27.25,0.17017209160305025,0
39,admin.,professional.course,landline-sourced,may,mon,580,1.1,93.994,-36.4,4.857,5191.0,0,Vendor C - Apex Data Group,100230,12.0,0.18047602339505273,0
50,services,professional.course,landline-sourced,may,mon,165,1.1,93.994,-36.4,4.857,5191.0,0,Vendor C - Apex Data Group,100231,12.0,0.16176290845884198,0
32,management,basic.4y,landline-sourced,may,mon,127,1.1,93.994,-36.4,4.857,5191.0,0,Vendor A - Meridian Leads,100232,18.5,0.18775152745085524,0
39,admin.,high.school,landline-sourced,may,mon,357,1.1,93.994,-36.4,4.857,5191.0,0,Vendor C - Apex Data Group,100233,12.0,0.19803060879138062,0
52,self-employed,university.degree,landline-sourced,may,mon,175,1.1,93.994,-36.4,4.857,5191.0,0,Vendor B - Coastal Direct,100234,34.0,0.1991438792662337,0
44,admin.,professional.course,landline-sourced,may,mon,300,1.1,93.994,-36.4,4.857,5191.0,0,Vendor E - Fieldstone List,100235,9.75,0.1776341949717214,0
56,blue-collar,basic.4y,landline-sourced,may,mon,136,1.1,93.994,-36.4,4.857,5191.0,0,Vendor F - Summit Outreach,100236,27.25,0.16424981104049668,0
48,admin.,high.school,landline-sourced,may,mon,125,1.1,93.994,-36.4,4.857,5191.0,0,Vendor F - Summit Outreach,100237,27.25,0.19256191030247793,0
33,services,high.school,landline-sourced,may,mon,189,1.1,93.994,-36.4,4.857,5191.0,0,Vendor A - Meridian Leads,100238,18.5,0.18770997887152627,0
43,management,university.degree,landline-sourced,may,mon,213,1.1,93.994,-36.4,4.857,5191.0,0,Vendor B - Coastal Direct,100239,34.0,0.2049741317519855,0
57,retired,high.school,landline-sourced,may,mon,238,1.1,93.994,-36.4,4.857,5191.0,0,Vendor B - Coastal Direct,100240,34.0,0.25464779978416263,0
36,technician,professional.course,landline-sourced,may,mon,124,1.1,93.994,-36.4,4.857,5191.0,0,Vendor B - Coastal Direct,100241,34.0,0.18470839917038034,0
34,management,university.degree,landline-sourced,may,mon,18,1.1,93.994,-36.4,4.857,5191.0,0,Vendor A - Meridian Leads,100242,18.5,0.2107033467202973,0
34,services,basic.9y,landline-sourced,may,mon,730,1.1,93.994,-36.4,4.857,5191.0,0,Vendor E - Fieldstone List,100243,9.75,0.1758181948602529,0
30,technician,university.degree,landline-sourced,may,mon,40,1.1,93.994,-36.4,4.857,5191.0,0,Vendor A - Meridian Leads,100244,18.5,0.21874600935827018,0
33,services,unknown,landline-sourced,may,mon,181,1.1,93.994,-36.4,4.857,5191.0,0,Vendor A - Meridian Leads,100245,18.5,0.19501439935711393,0
32,technician,professional.course,landline-sourced,may,mon,79,1.1,93.994,-36.4,4.857,5191.0,0,Vendor B - Coastal Direct,100246,34.0,0.18704889895454532,0
36,technician,high.school,landline-sourced,may,mon,142,1.1,93.994,-36.4,4.857,5191.0,0,Vendor B - Coastal Direct,100247,34.0,0.20257290081446583,0
36,blue-collar,high.school,landline-sourced,may,mon,389,1.1,93.994,-36.4,4.857,5191.0,0,Vendor B - Coastal Direct,100248,34.0,0.18664172607101492,0
33,services,high.school,landline-sourced,may,mon,702,1.1,93.994,-36.4,4.857,5191.0,0,Vendor A - Meridian Leads,100249,18.5,0.18770997887152627,0
40,technician,professional.course,landline-sourced,may,mon,151,1.1,93.994,-36.4,4.857,5191.0,0,Vendor E - Fieldstone List,100250,9.75,0.18239061499515116,0
41,blue-collar,basic.4y,landline-sourced,may,mon,211,1.1,93.994,-36.4,4.857,5191.0,0,Vendor B - Coastal Direct,100251,34.0,0.17236733912296678,0
51,services,basic.6y,landline-sourced,may,mon,117,1.1,93.994,-36.4,4.857,5191.0,0,Vendor C - Apex Data Group,100252,12.0,0.19572109546429875,0
36,technician,professional.course,landline-sourced,may,mon,232,1.1,93.994,-36.4,4.857,5191.0,0,Vendor B - Coastal Direct,100253,34.0,0.18470839917038034,0
28,services,unknown,landline-sourced,may,mon,408,1.1,93.994,-36.4,4.857,5191.0,0,Vendor E - Fieldstone List,100254,9.75,0.19806731085178347,0
53,services,high.school,landline-sourced,may,mon,370,1.1,93.994,-36.4,4.857,5191.0,0,Vendor E - Fieldstone List,100255,9.75,0.17620228766352344,0
58,blue-collar,basic.9y,landline-sourced,may,mon,179,1.1,93.994,-36.4,4.857,5191.0,0,Vendor F - Summit Outreach,100256,27.25,0.1633976917777625,0
45,management,basic.9y,landline-sourced,may,mon,46,1.1,93.994,-36.4,4.857,5191.0,0,Vendor D - Northbridge Mktg,100257,46.5,0.1804294681243894,0
43,technician,unknown,landline-sourced,may,mon,200,1.1,93.994,-36.4,4.857,5191.0,0,Vendor B - Coastal Direct,100258,34.0,0.2058460484650109,0
33,admin.,high.school,landline-sourced,may,mon,50,1.1,93.994,-36.4,4.857,5191.0,0,Vendor C - Apex Data Group,100259,12.0,0.20174091424274831,0
33,admin.,high.school,landline-sourced,may,mon,181,1.1,93.994,-36.4,4.857,5191.0,0,Vendor C - Apex Data Group,100260,12.0,0.20174091424274831,0
27,blue-collar,basic.6y,landline-sourced,may,mon,119,1.1,93.994,-36.4,4.857,5191.0,0,Vendor D - Northbridge Mktg,100261,46.5,0.2115050023537217,0
42,technician,high.school,landline-sourced,may,mon,361,1.1,93.994,-36.4,4.857,5191.0,0,Vendor E - Fieldstone List,100262,9.75,0.19885110561130787,0
43,admin.,basic.9y,landline-sourced,may,mon,73,1.1,93.994,-36.4,4.857,5191.0,0,Vendor D - Northbridge Mktg,100263,46.5,0.1838871924810262,0
42,admin.,university.degree,landline-sourced,may,mon,67,1.1,93.994,-36.4,4.857,5191.0,0,Vendor A - Meridian Leads,100264,18.5,0.20814438011984002,0
27,blue-collar,basic.6y,landline-sourced,may,mon,350,1.1,93.994,-36.4,4.857,5191.0,0,Vendor D - Northbridge Mktg,100265,46.5,0.2115050023537217,0
34,self-employed,university.degree,landline-sourced,may,mon,150,1.1,93.994,-36.4,4.857,5191.0,0,Vendor D - Northbridge Mktg,100266,46.5,0.21047675453103615,0
31,student,university.degree,landline-sourced,may,mon,332,1.1,93.994,-36.4,4.857,5191.0,0,Vendor C - Apex Data Group,100267,12.0,0.2551182729955476,0
54,management,university.degree,landline-sourced,may,mon,611,1.1,93.994,-36.4,4.857,5191.0,0,Vendor C - Apex Data Group,100268,12.0,0.198129859846554,0
40,self-employed,basic.4y,landline-sourced,may,mon,58,1.1,93.994,-36.4,4.857,5191.0,0,Vendor F - Summit Outreach,100269,27.25,0.18287591749369864,0
52,unemployed,high.school,landline-sourced,may,mon,151,1.1,93.994,-36.4,4.857,5191.0,0,Vendor A - Meridian Leads,100270,18.5,0.18473866028046323,0
47,management,university.degree,landline-sourced,may,mon,89,1.1,93.994,-36.4,4.857,5191.0,0,Vendor A - Meridian Leads,100271,18.5,0.2024651980811685,0
49,housemaid,basic.9y,landline-sourced,may,mon,152,1.1,93.994,-36.4,4.857,5191.0,0,Vendor A - Meridian Leads,100272,18.5,0.16879596891085852,0
32,admin.,high.school,landline-sourced,may,mon,611,1.1,93.994,-36.4,4.857,5191.0,0,Vendor F - Summit Outreach,100273,27.25,0.2023643233568198,0
49,housemaid,high.school,landline-sourced,may,mon,110,1.1,93.994,-36.4,4.857,5191.0,0,Vendor A - Meridian Leads,100274,18.5,0.17974591073637006,0
50,blue-collar,basic.9y,landline-sourced,may,mon,463,1.1,93.994,-36.4,4.857,5191.0,0,Vendor B - Coastal Direct,100275,34.0,0.16767037130006276,0
34,services,high.school,landline-sourced,may,mon,962,1.1,93.994,-36.4,4.857,5191.0,0,Vendor E - Fieldstone List,100276,9.75,0.18712112365525724,0
55,blue-collar,basic.4y,landline-sourced,may,mon,102,1.1,93.994,-36.4,4.857,5191.0,0,Vendor D - Northbridge Mktg,100277,46.5,0.164781282183659,0
47,technician,basic.9y,landline-sourced,may,mon,10,1.1,93.994,-36.4,4.857,5191.0,0,Vendor B - Coastal Direct,100278,34.0,0.18408112064889703,0
51,retired,professional.course,landline-sourced,may,mon,118,1.1,93.994,-36.4,4.857,5191.0,0,Vendor C - Apex Data Group,100279,12.0,0.2377141993933183,0
47,blue-collar,basic.6y,landline-sourced,may,mon,92,1.1,93.994,-36.4,4.857,5191.0,0,Vendor B - Coastal Direct,100280,34.0,0.19889573230165927,0
56,technician,basic.4y,landline-sourced,may,mon,143,1.1,93.994,-36.4,4.857,5191.0,0,Vendor E - Fieldstone List,100281,9.75,0.17868958116629488,0
53,admin.,basic.9y,landline-sourced,may,mon,189,1.1,93.994,-36.4,4.857,5191.0,0,Vendor C - Apex Data Group,100282,12.0,0.17815518531487343,0
36,blue-collar,basic.9y,landline-sourced,may,mon,75,1.1,93.994,-36.4,4.857,5191.0,0,Vendor B - Coastal Direct,100283,34.0,0.17536150795921368,0
42,blue-collar,basic.9y,landline-sourced,may,mon,189,1.1,93.994,-36.4,4.857,5191.0,0,Vendor C - Apex Data Group,100284,12.0,0.17203180253159658,0
44,blue-collar,basic.6y,landline-sourced,may,mon,55,1.1,93.994,-36.4,4.857,5191.0,0,Vendor F - Summit Outreach,100285,27.25,0.20075048120517713,0
39,housemaid,basic.9y,landline-sourced,may,mon,935,1.1,93.994,-36.4,4.857,5191.0,1,Vendor E - Fieldstone List,100286,9.75,0.17429071090824,0
37,admin.,high.school,landline-sourced,may,mon,56,1.1,93.994,-36.4,4.857,5191.0,0,Vendor C - Apex Data Group,100287,12.0,0.1992616369569961,0
60,blue-collar,unknown,landline-sourced,may,mon,5,1.1,93.994,-36.4,4.857,5191.0,0,Vendor E - Fieldstone List,100288,9.75,0.17981932818153068,0
36,services,high.school,landline-sourced,may,mon,225,1.1,93.994,-36.4,4.857,5191.0,0,Vendor D - Northbridge Mktg,100289,46.5,0.1859476816318249,0
42,management,university.degree,landline-sourced,may,mon,125,1.1,93.994,-36.4,4.857,5191.0,0,Vendor D - Northbridge Mktg,100290,46.5,0.20560495860470168,0
31,admin.,high.school,landline-sourced,may,mon,286,1.1,93.994,-36.4,4.857,5191.0,0,Vendor D - Northbridge Mktg,100291,46.5,0.20298916902627687,0
53,technician,professional.course,landline-sourced,may,mon,206,1.1,93.994,-36.4,4.857,5191.0,0,Vendor B - Coastal Direct,100292,34.0,0.1750139915053413,0
45,blue-collar,basic.4y,landline-sourced,may,mon,164,1.1,93.994,-36.4,4.857,5191.0,0,Vendor F - Summit Outreach,100293,27.25,0.17017209160305025,0
37,technician,professional.course,landline-sourced,may,mon,98,1.1,93.994,-36.4,4.857,5191.0,0,Vendor B - Coastal Direct,100294,34.0,0.18412682564794441,0
47,self-employed,professional.course,landline-sourced,may,mon,446,1.1,93.994,-36.4,4.857,5191.0,0,Vendor E - Fieldstone List,100295,9.75,0.17351767670086454,0
49,blue-collar,high.school,landline-sourced,may,mon,742,1.1,93.994,-36.4,4.857,5191.0,0,Vendor F - Summit Outreach,100296,27.25,0.17913083906304875,0
36,admin.,university.degree,landline-sourced,may,mon,120,1.1,93.994,-36.4,4.857,5191.0,0,Vendor A - Meridian Leads,100297,18.5,0.21199408677113454,0
35,services,high.school,landline-sourced,may,mon,122,1.1,93.994,-36.4,4.857,5191.0,0,Vendor B - Coastal Direct,100298,34.0,0.18653369150100024,0
38,unknown,unknown,landline-sourced,may,mon,362,1.1,93.994,-36.4,4.857,5191.0,0,Vendor F - Summit Outreach,100299,27.25,0.21617713335436195,0
38,services,high.school,landline-sourced,may,mon,357,1.1,93.994,-36.4,4.857,5191.0,0,Vendor F - Summit Outreach,100300,27.25,0.18477992555382514,0
50,blue-collar,high.school,landline-sourced,may,mon,200,1.1,93.994,-36.4,4.857,5191.0,0,Vendor B - Coastal Direct,100301,34.0,0.17856298078794475,0
59,retired,professional.course,landline-sourced,may,mon,107,1.1,93.994,-36.4,4.857,5191.0,0,Vendor B - Coastal Direct,100302,34.0,0.23215446657690797,0
43,unknown,unknown,landline-sourced,may,mon,267,1.1,93.994,-36.4,4.857,5191.0,0,Vendor E - Fieldstone List,100303,9.75,0.21291919869761045,0
42,admin.,high.school,landline-sourced,may,mon,248,1.1,93.994,-36.4,4.857,5191.0,0,Vendor A - Meridian Leads,100304,18.5,0.19619482045755882,0
